farm_id,cycle_id,cumulative_stress,peak_stress,low_do_days,high_pathogen_days,management_quality,stocking_intensity,survival_rate,growth_index,harvest_health,severe_event
FARM_07,FARM_07_C047,0.16813494210719826,0.6001900975582093,4,0,0.65,0.8227272727272728,0.8112846725101904,0.8967982902771433,0.8437798472616326,0
FARM_07,FARM_07_C048,0.16434216892753942,0.6330778789750982,5,0,0.65,0.8227272727272728,0.8550024807409056,0.9346835238936335,0.8852812771389422,0
FARM_07,FARM_07_C049,0.18243987870902734,0.6140857639828006,8,2,0.65,0.8227272727272728,0.7712808539346319,0.8749887655687685,0.8106898603556039,0
FARM_07,FARM_07_C050,0.15947169319518065,0.5823613157460267,5,3,0.65,0.8227272727272728,0.77076073612906,0.8697840285709788,0.8083895872569892,0
FARM_07,FARM_07_C051,0.1501827376832807,0.5389008634562203,2,2,0.65,0.8227272727272728,0.8856929014351507,0.9090780583718883,0.894579261071111,0
FARM_07,FARM_07_C052,0.14776587406830607,0.7659541910549242,2,1,0.65,0.8227272727272728,0.8128812101424372,0.9277165646698831,0.8565186448628667,0
FARM_07,FARM_07_C053,0.1458894718936481,0.5015718320903042,3,1,0.65,0.8227272727272728,0.9088288358005452,0.8952753074355014,0.9036784950218285,0
FARM_07,FARM_07_C054,0.14094829802774264,0.4948037205097837,2,3,0.65,0.8227272727272728,0.8788797297112839,0.9038959876192182,0.8883859077162989,0
FARM_07,FARM_07_C055,0.12617383523426975,0.5611466808436517,3,1,0.65,0.8227272727272728,0.858166779631996,0.9239861057601703,0.8831781235607021,0
FARM_07,FARM_07_C056,0.13188041665191552,0.5251267990135555,3,0,0.65,0.8227272727272728,0.8526989785882332,0.9287029956104056,0.8815805050566587,0
FARM_07,FARM_07_C057,0.13554862433931053,0.46122616791229726,3,0,0.65,0.8227272727272728,0.8528356259007098,0.9528119008275227,0.8908266103728987,0
FARM_07,FARM_07_C058,0.1250108817568355,0.4213052128357422,2,2,0.65,0.8227272727272728,0.9008625618808658,0.8773476566901934,0.8919268979084103,0
FARM_07,FARM_07_C059,0.12377976083900315,0.43989581920202714,0,0,0.65,0.8227272727272728,0.8866042416069497,0.9298385695055054,0.9030332862084008,0
FARM_07,FARM_07_C060,0.16264755631582417,0.5193533430831542,9,0,0.65,0.8227272727272728,0.8283409490835657,0.8937871668730231,0.8532105118435596,0
FARM_07,FARM_07_C061,0.15354689909208094,0.4767927648302427,10,1,0.65,0.8227272727272728,0.8436820684056352,0.902476048357101,0.8660237807871922,0
FARM_07,FARM_07_C062,0.1610236109313226,0.6898327359262566,10,1,0.65,0.8227272727272728,0.802712987741133,0.917834939172328,0.846459329284987,0
FARM_07,FARM_07_C063,0.15752601507990682,0.5477116145069397,9,0,0.65,0.8227272727272728,0.8381045567019089,0.907896252097381,0.8646254009521883,0
FARM_07,FARM_07_C064,0.16597763128473764,0.72455932831469,11,2,0.65,0.8227272727272728,0.7811401651164801,0.8798349279891756,0.8186441750081044,0
FARM_07,FARM_07_C065,0.1561463192880386,0.4426798008175347,4,0,0.65,0.8227272727272728,0.8429251734940871,0.8863746004988134,0.859435955755883,0
FARM_07,FARM_07_C066,0.19180183952680444,0.5967108181942593,16,1,0.65,0.8227272727272728,0.7844761603431907,0.9048525983930203,0.8302192068021259,0
FARM_07,FARM_07_C067,0.17497458097409999,0.6398184873421656,11,0,0.65,0.8227272727272728,0.790374618769269,0.9017358797986618,0.8326918979604383,0
FARM_07,FARM_07_C068,0.1822829083409229,0.4777587826338362,4,2,0.65,0.8227272727272728,0.7873398878617281,0.9213817902746398,0.8382758107786346,0
FARM_07,FARM_07_C069,0.18150368139398643,0.7601173255691676,5,4,0.65,0.8227272727272728,0.7718791249881358,0.9136175129955938,0.8257397124309699,0
FARM_07,FARM_07_C070,0.15378457845139032,0.5470520196993965,6,0,0.65,0.8227272727272728,0.8419937049415303,0.9111810598078893,0.8682848997907466,0
FARM_07,FARM_07_C071,0.15921779897848104,0.618253106653958,5,1,0.65,0.8227272727272728,0.8967042949951194,0.9536008984223449,0.9183250042974651,0
FARM_07,FARM_07_C072,0.15198804018192855,0.5031329535460145,2,4,0.65,0.8227272727272728,0.798144943440351,0.9049453636091512,0.8387291031044951,0
FARM_07,FARM_07_C073,0.14008015497425935,0.47076645713309306,2,2,0.65,0.8227272727272728,0.8191663210141339,0.8715067276794162,0.8390556755469412,0
FARM_07,FARM_07_C074,0.1494896472724373,0.5665266296050937,4,0,0.65,0.8227272727272728,0.768664804995713,0.9443470314489973,0.8354240510479611,0
FARM_07,FARM_07_C075,0.14253412545895378,0.5556364428488983,5,2,0.65,0.8227272727272728,0.841017709985015,0.9033680536632753,0.8647108405827539,0
FARM_07,FARM_07_C076,0.12932542867289265,0.347338100846595,0,0,0.65,0.8227272727272728,0.8871937457834304,0.9293810920562703,0.9032249373671095,0
FARM_07,FARM_07_C077,0.14327630133552968,0.5055787516795033,3,2,0.65,0.8227272727272728,0.8469667490376601,0.9571584878914396,0.8888396098020963,0
FARM_07,FARM_07_C078,0.14019174751632904,0.6048542181724343,1,2,0.65,0.8227272727272728,0.8286996064238412,0.9538182596984471,0.8762446946681914,0
FARM_07,FARM_07_C079,0.1257914009384528,0.43570582302816646,1,0,0.65,0.8227272727272728,0.9281013275960872,0.9108221461469445,0.921535238645413,0
FARM_07,FARM_07_C080,0.14057633082525586,0.5712447695577065,6,2,0.65,0.8227272727272728,0.8410877615132042,0.9485849300072061,0.881936685540925,0
FARM_08,FARM_08_C001,0.16654089973556846,0.6385391087066933,8,2,0.7,0.7681818181818182,0.7652939010625333,0.9464702476155591,0.8341409127526831,0
FARM_08,FARM_08_C002,0.147864211063632,0.6724838420359655,5,1,0.7,0.7681818181818182,0.8999464823336156,0.9880488874383118,0.9334253962734,0
FARM_08,FARM_08_C003,0.17016963839582547,0.6504726883333047,8,1,0.7,0.7681818181818182,0.8175199032196324,0.9014801445141398,0.8494247949115452,0
FARM_08,FARM_08_C004,0.1723981162328789,0.6391497074044491,9,1,0.7,0.7681818181818182,0.7654262912980607,0.9334513448912735,0.8292758116634815,0
FARM_08,FARM_08_C005,0.15286076872510457,0.5325555571724913,3,4,0.7,0.7681818181818182,0.8325364785975061,0.8987065124478029,0.8576810914606189,0
FARM_08,FARM_08_C006,0.15193185036334592,0.5360969824163353,3,0,0.7,0.7681818181818182,0.8591674754679136,0.9141574856027129,0.8800636793191373,0
FARM_08,FARM_08_C007,0.1397477429388653,0.520533259492513,8,1,0.7,0.7681818181818182,0.9493924221240722,0.9176482579385662,0.93732963973358,0
FARM_08,FARM_08_C008,0.16637530824667646,0.6720431559631411,11,4,0.7,0.7681818181818182,0.8752971427689321,0.9100093571481719,0.8884877842330432,0
FARM_08,FARM_08_C009,0.12974149974036087,0.45427834414117296,4,0,0.7,0.7681818181818182,0.9193817541265217,0.9046719562635916,0.9137920309386083,0
FARM_08,FARM_08_C010,0.12012856136326194,0.594260589318112,2,1,0.7,0.7681818181818182,0.8643523509250012,0.9567623777693866,0.8994681611258677,0
FARM_08,FARM_08_C011,0.1236868872811589,0.5281233033374557,2,0,0.7,0.7681818181818182,0.8132393609898033,0.9530666995167109,0.8663737496300281,0
FARM_08,FARM_08_C012,0.1256469552911263,0.4741568585518225,1,0,0.7,0.7681818181818182,0.8930048159407354,0.9343184436319827,0.9087039944634094,0
FARM_08,FARM_08_C013,0.13092280105282175,0.5572269706662308,2,1,0.7,0.7681818181818182,0.8509611795717836,0.9236039810605925,0.878565444137531,0
FARM_08,FARM_08_C014,0.12305836346214022,0.5097900048454789,4,2,0.7,0.7681818181818182,0.8554163481341376,0.875968987824251,0.8632263512163807,0
FARM_08,FARM_08_C015,0.13095638361094616,0.4987491639140262,3,1,0.7,0.7681818181818182,0.8320213631292657,0.9565246557792753,0.8793326143362694,0
FARM_08,FARM_08_C016,0.11779819561193988,0.4914357140954956,4,1,0.7,0.7681818181818182,0.8158036528950078,0.9284851233176479,0.858622611655611,0
FARM_08,FARM_08_C017,0.14030142844488605,0.6554447401751964,7,3,0.7,0.7681818181818182,0.7984724289853925,0.8882880647600851,0.8326023705797757,0
FARM_08,FARM_08_C018,0.1388387086541759,0.6610200900304195,4,1,0.7,0.7681818181818182,0.8719687025631984,0.9018753273492163,0.8833332199818851,0
FARM_08,FARM_08_C019,0.15389748268259498,0.5721610327203367,7,2,0.7,0.7681818181818182,0.8459118342956916,0.9317226950233971,0.8785199613722197,0
FARM_08,FARM_08_C020,0.14593965526620517,0.5761981714608349,6,0,0.7,0.7681818181818182,0.8548361554193029,0.9471747459991758,0.8899248198396545,0
FARM_08,FARM_08_C021,0.16493138771059876,0.5650408994204009,9,1,0.7,0.7681818181818182,0.8468004578826757,0.8950921182770003,0.865151288832519,0
FARM_08,FARM_08_C022,0.15988200145702383,0.7903108785848502,9,3,0.7,0.7681818181818182,0.8568739916729738,0.9357996501325903,0.886865741887628,0
FARM_08,FARM_08_C023,0.1655719276700028,0.5491869507467084,9,0,0.7,0.7681818181818182,0.7671404023638836,0.9039249489611979,0.819118530070863,0
FARM_08,FARM_08_C024,0.16505078052951164,0.5072034648696421,6,2,0.7,0.7681818181818182,0.8492504134163096,0.8984133468182239,0.867932328109037,0
FARM_08,FARM_08_C025,0.16351131933203297,0.6661088844978007,8,1,0.7,0.7681818181818182,0.7442146531111294,0.9461411957707767,0.8209467393217954,0
FARM_08,FARM_08_C026,0.15349285086133185,0.5682947281871376,6,1,0.7,0.7681818181818182,0.8023988074090579,0.9160885217016885,0.8456008988402575,0
FARM_08,FARM_08_C027,0.15666018102671178,0.5329517286178834,5,0,0.7,0.7681818181818182,0.8389060561394924,0.9556603624931135,0.8832726925538683,0
FARM_08,FARM_08_C028,0.13149665533039231,0.41512256686033644,1,0,0.7,0.7681818181818182,0.8792291274924378,0.9576145488498404,0.9090155876082509,0
FARM_08,FARM_08_C029,0.15390158432828924,0.44723367601264225,5,0,0.7,0.7681818181818182,0.866859715821094,0.9351767326679384,0.8928201822228948,0
FARM_08,FARM_08_C030,0.13970350374402302,0.5106837846029728,1,1,0.7,0.7681818181818182,0.8632666652293904,0.9082666227153696,0.8803666490740625,0
FARM_08,FARM_08_C031,0.13387658266129554,0.5296996944638502,1,1,0.7,0.7681818181818182,0.790953538815695,0.9199879763228926,0.83998662506843,0
FARM_08,FARM_08_C032,0.12636509556143044,0.537114523030027,3,1,0.7,0.7681818181818182,0.8388424170882053,0.9438333891851902,0.8787389864850595,0
FARM_08,FARM_08_C033,0.10915625580435298,0.4388632494721961,1,3,0.7,0.7681818181818182,0.8036540411849994,0.934951243799649,0.8535469781785663,0
FARM_08,FARM_08_C034,0.13092078040430397,0.5619290143464726,3,2,0.7,0.7681818181818182,0.8655999048700842,0.9721423188706348,0.9060860221902933,0
FARM_08,FARM_08_C035,0.12251765179076182,0.42768134541086755,0,1,0.7,0.7681818181818182,0.9093299484673322,0.9519001546534845,0.92550662681807,0
FARM_08,FARM_08_C036,0.1307202248477554,0.4863862465959582,4,1,0.7,0.7681818181818182,0.8632774637813154,0.884290353824502,0.8712623619977263,0
FARM_08,FARM_08_C037,0.11005474372433512,0.3464528248446959,1,0,0.7,0.7681818181818182,0.9042625292708939,0.969252161256386,0.9289585894253809,0
FARM_08,FARM_08_C038,0.129128525066741,0.5095881185711711,5,0,0.7,0.7681818181818182,0.8358709319472618,0.9635098647662641,0.8843737264184828,0
FARM_08,FARM_08_C039,0.12286285585535417,0.6182270986808283,2,0,0.7,0.7681818181818182,0.8377656648834456,0.9627621527611797,0.8852643302769846,0
FARM_08,FARM_08_C040,0.1238917146025187,0.4205277923210956,3,1,0.7,0.7681818181818182,0.8933818208873353,0.9620435948103949,0.9194732949780979,0
FARM_08,FARM_08_C041,0.13628766755521787,0.5550633151655258,6,0,0.7,0.7681818181818182,0.8329264048964566,0.8925849732071705,0.8555966608545279,0
FARM_08,FARM_08_C042,0.14294498869461245,0.5868879200358191,6,0,0.7,0.7681818181818182,0.8621286461305365,0.9025726959957472,0.8774973850793166,0
FARM_08,FARM_08_C043,0.15686873756545144,0.6431757136246233,8,1,0.7,0.7681818181818182,0.7854934600273421,0.8738615075804874,0.8190733180975374,0
FARM_08,FARM_08_C044,0.17028689453062792,0.5992291338766692,13,0,0.7,0.7681818181818182,0.8581728653141195,0.9408244576426382,0.8895804703989567,0
FARM_08,FARM_08_C045,0.15670697982225876,0.4941379789587502,10,0,0.7,0.7681818181818182,0.869271422112128,0.9229274947814945,0.8896607297264874,0
FARM_08,FARM_08_C046,0.15960572849848173,0.434312597541748,5,0,0.7,0.7681818181818182,0.8398396119070144,0.8871260442213265,0.857808456186453,0
FARM_08,FARM_08_C047,0.15992050938085992,0.5435807673198297,9,0,0.7,0.7681818181818182,0.7671641258412571,0.9037021966238743,0.8190485927386517,0
FARM_08,FARM_08_C048,0.1584765243125622,0.5050594997165907,5,0,0.7,0.7681818181818182,0.8959207753406518,0.9047382528707115,0.8992714168020745,0
FARM_08,FARM_08_C049,0.16200902956207983,0.5206570443960105,5,1,0.7,0.7681818181818182,0.8025865868430744,0.9273670618330019,0.8500031673392467,0
FARM_08,FARM_08_C050,0.1518178849122628,0.5070389290039585,6,3,0.7,0.7681818181818182,0.8374110858066565,0.9116474245467057,0.8656208945278752,0
FARM_08,FARM_08_C051,0.1381933692569182,0.49340055177744624,3,1,0.7,0.7681818181818182,0.8511569621854622,0.9439978449933538,0.886436497652461,0
FARM_08,FARM_08_C052,0.12983388605372123,0.5080843659526535,2,0,0.7,0.7681818181818182,0.842412043239727,0.8935506717244083,0.8618447220639058,0
FARM_08,FARM_08_C053,0.13196208229567125,0.48000036577011046,2,0,0.7,0.7681818181818182,0.862109098426169,0.9198776859743312,0.8840611616944707,0
FARM_08,FARM_08_C054,0.12476865449545113,0.4766583510790297,2,0,0.7,0.7681818181818182,0.8344892237240307,0.9236708147960001,0.868378228331379,0
FARM_08,FARM_08_C055,0.113856475012272,0.38123097929046057,2,0,0.7,0.7681818181818182,0.98,0.9513426010137503,0.9691101883852251,0
FARM_08,FARM_08_C056,0.12135266682349706,0.495589342535846,2,1,0.7,0.7681818181818182,0.865969115064322,0.9673479859294216,0.9044930859930598,0
FARM_08,FARM_08_C057,0.12824776744171096,0.4343560935912215,2,0,0.7,0.7681818181818182,0.8747540791273253,0.9039190200885413,0.8858367566925873,0
FARM_08,FARM_08_C058,0.11755905628733519,0.5298011334426234,4,0,0.7,0.7681818181818182,0.8607739222498503,0.9518006102907349,0.8953640637053865,0
FARM_08,FARM_08_C059,0.12976606683453618,0.5521220880222792,3,0,0.7,0.7681818181818182,0.8275217474407307,0.9060533316417032,0.8573637494371003,0
FARM_08,FARM_08_C060,0.11742980166962771,0.39371621181785516,4,0,0.7,0.7681818181818182,0.9493719408455528,0.9653274978543085,0.95543505250888,0
FARM_08,FARM_08_C061,0.12712640566912262,0.5980191609288917,4,0,0.7,0.7681818181818182,0.806802578380148,0.9316566651277637,0.854247131344242,0
FARM_08,FARM_08_C062,0.1301276388565656,0.5294936680382979,4,1,0.7,0.7681818181818182,0.8189632624936691,0.9240701795218434,0.8589038909643754,0
FARM_08,FARM_08_C063,0.1554239108259934,0.7048842685478024,9,2,0.7,0.7681818181818182,0.8137530866164017,0.9349274165462808,0.8597993319897558,0
FARM_08,FARM_08_C064,0.14586531837261746,0.5820822933990588,4,0,0.7,0.7681818181818182,0.8930916351883713,0.9042558976945829,0.8973340549407317,0
FARM_08,FARM_08_C065,0.15270485512952428,0.5609499197260845,11,0,0.7,0.7681818181818182,0.874507162555467,0.9158124727017368,0.8902031804110495,0
FARM_08,FARM_08_C066,0.148922841126673,0.5784408009617118,6,0,0.7,0.7681818181818182,0.8194266605946909,0.9142263558113248,0.8554505447770118,0
FARM_08,FARM_08_C067,0.17821348878352258,0.5609339203485495,7,1,0.7,0.7681818181818182,0.845705479619655,0.8681533920355874,0.8542356863377094,0
FARM_08,FARM_08_C068,0.1645187960917644,0.45543042493883523,8,1,0.7,0.7681818181818182,0.7968154586571454,0.9165646841828795,0.8423201643569244,0
FARM_08,FARM_08_C069,0.15577344126041134,0.634743261838856,7,0,0.7,0.7681818181818182,0.7921453997616715,0.8734449540873372,0.8230392304054246,0
FARM_08,FARM_08_C070,0.15268673832179183,0.5553212101734917,6,1,0.7,0.7681818181818182,0.8337904192963363,0.9259907126417891,0.8688265307676084,0
FARM_08,FARM_08_C071,0.147072672631298,0.5251561157703966,6,0,0.7,0.7681818181818182,0.8599715768820246,0.90296644790991,0.876309627872621,0
FARM_08,FARM_08_C072,0.1311763166330496,0.6649823170066705,4,1,0.7,0.7681818181818182,0.8730891041542611,0.9362960317466923,0.8971077366393849,0
FARM_08,FARM_08_C073,0.14095445917239494,0.5236140276753946,6,2,0.7,0.7681818181818182,0.7845694816419577,0.9328041507469145,0.8408986559018412,0
FARM_08,FARM_08_C074,0.12719982016372586,0.3862690918553901,2,0,0.7,0.7681818181818182,0.9288006777545671,0.9257694502148306,0.9276488112894672,0
FARM_08,FARM_08_C075,0.1226916118003539,0.39906071407651494,0,1,0.7,0.7681818181818182,0.8487532693163925,0.946895152922701,0.8860471850867897,0
FARM_08,FARM_08_C076,0.12000841036243168,0.47171752350915463,0,0,0.7,0.7681818181818182,0.8582171706199436,0.9442844507329148,0.8909227370628727,0
FARM_08,FARM_08_C077,0.12602768072852946,0.37991935051230524,1,0,0.7,0.7681818181818182,0.8609756343325355,0.9010404531153156,0.8762002654699921,0
FARM_08,FARM_08_C078,0.10792760931048245,0.46442520632381334,2,0,0.7,0.7681818181818182,0.9673137528733553,0.9448023365799794,0.9587594146818725,0
FARM_08,FARM_08_C079,0.12798379263208556,0.5278425641087886,3,0,0.7,0.7681818181818182,0.8388138178949606,0.9082873258858113,0.8652137509314839,0
FARM_08,FARM_08_C080,0.12497286377696946,0.5028864791331806,2,0,0.7,0.7681818181818182,0.8812839849295415,0.9464700705193955,0.906054697453686,0
FARM_09,FARM_09_C001,0.14837041761479333,0.5754314557232078,8,0,0.75,0.7136363636363636,0.8244736807499912,0.9274568284990694,0.8636072768946408,0
FARM_09,FARM_09_C002,0.1518278304785329,0.5027168823600687,9,1,0.75,0.7136363636363636,0.8095773117095788,0.9509471680999108,0.863297857137905,0
FARM_09,FARM_09_C003,0.14149375997185396,0.6297860694443289,5,2,0.75,0.7136363636363636,0.7865713473950473,0.9483299862070864,0.8480396301436222,0
FARM_09,FARM_09_C004,0.14380792515505056,0.4564787608109322,4,1,0.75,0.7136363636363636,0.8852413602220285,0.9037302642604595,0.8922671437566323,0
FARM_09,FARM_09_C005,0.14547482307897713,0.7096954034241483,5,1,0.75,0.7136363636363636,0.808096676802942,0.9251551052676837,0.8525788796195438,0
FARM_09,FARM_09_C006,0.13717662303336098,0.46887255954087126,5,0,0.75,0.7136363636363636,0.89659350939809,0.9453034244779145,0.9151032771284233,0
FARM_09,FARM_09_C007,0.12658270813001096,0.5574190597952704,1,1,0.75,0.7136363636363636,0.8456268494323333,0.9390163863478949,0.8811148734602468,0
FARM_09,FARM_09_C008,0.1285238171216015,0.47624905449754906,3,1,0.75,0.7136363636363636,0.885082094812073,0.9349567317765204,0.904034456858563,0
FARM_09,FARM_09_C009,0.11900139722855459,0.3856755062457892,0,0,0.75,0.7136363636363636,0.8672101470826044,0.961066674221299,0.9028756273953082,0
FARM_09,FARM_09_C010,0.11364094104700445,0.4746163168930634,2,1,0.75,0.7136363636363636,0.8661305492562208,0.9433645345714734,0.8954794636760168,0
FARM_09,FARM_09_C011,0.10359817795442638,0.3595820375705993,0,0,0.75,0.7136363636363636,0.9112261820727374,0.9556790810831649,0.9281182836966999,0
FARM_09,FARM_09_C012,0.10313623833665451,0.3765688324731813,0,0,0.75,0.7136363636363636,0.9243775172629818,0.9293661009800243,0.9262731790754579,0
FARM_09,FARM_09_C013,0.10944541868123481,0.42315537410645937,0,1,0.75,0.7136363636363636,0.8336556764780049,0.9129846378489541,0.8638006817989655,0
FARM_09,FARM_09_C014,0.11040882739790556,0.5827634496994679,2,1,0.75,0.7136363636363636,0.8988174674798045,0.9134956338348095,0.9043951706947064,0
FARM_09,FARM_09_C015,0.1111471603633365,0.4088525739961706,1,1,0.75,0.7136363636363636,0.9167617452457258,0.9395897161721797,0.9254363741977782,0
FARM_09,FARM_09_C016,0.11882801850369436,0.4586703356383596,1,1,0.75,0.7136363636363636,0.8463280707530219,0.961530550011444,0.8901050128712222,0
FARM_09,FARM_09_C017,0.12387890417401422,0.4944135130884369,6,0,0.75,0.7136363636363636,0.8900063454315643,0.9479527914196301,0.9120259949070293,0
FARM_09,FARM_09_C018,0.12372917115498397,0.5772803261168495,7,1,0.75,0.7136363636363636,0.8419564800681982,0.9522127249636112,0.8838538531284552,0
FARM_09,FARM_09_C019,0.13365517934948343,0.5388412983209244,3,1,0.75,0.7136363636363636,0.8308040022147226,0.91890858777746,0.8642837447285627,0
FARM_09,FARM_09_C020,0.13071625586475208,0.5241463916627451,6,0,0.75,0.7136363636363636,0.937166680382644,0.9464073830020155,0.9406781473780053,0
FARM_09,FARM_09_C021,0.1439966809565681,0.6180760632355342,11,1,0.75,0.7136363636363636,0.8696685662661421,0.9528614400178722,0.9012818582917994,0
FARM_09,FARM_09_C022,0.16049339281552985,0.5580698301609143,9,0,0.75,0.7136363636363636,0.8514526853399327,0.8957676573342687,0.8682923746977804,0
FARM_09,FARM_09_C023,0.16413479506549844,0.5855898773467549,8,2,0.75,0.7136363636363636,0.8406638561042448,0.9308024735702514,0.8749165307413272,0
FARM_09,FARM_09_C024,0.14606958440604273,0.503816999650057,6,0,0.75,0.7136363636363636,0.8542006021665828,0.8972909430221863,0.8705749316917122,0
FARM_09,FARM_09_C025,0.15439784862223918,0.43621794053216656,4,0,0.75,0.7136363636363636,0.7798850750143593,0.8860081517015003,0.8202118441554729,0
FARM_09,FARM_09_C026,0.1436315007724235,0.5424671752176966,4,1,0.75,0.7136363636363636,0.8292004132459824,0.8979332670501788,0.8553188976915771,0
FARM_09,FARM_09_C027,0.13626640013164573,0.5355309422326556,5,1,0.75,0.7136363636363636,0.8464578334538806,0.9529372858980756,0.8869200253826747,0
FARM_09,FARM_09_C028,0.13341359224213764,0.4968308743526095,3,1,0.75,0.7136363636363636,0.8886602386779816,0.9515128864907884,0.9125442448468482,0
FARM_09,FARM_09_C029,0.13026857377337506,0.44703323867012035,3,1,0.75,0.7136363636363636,0.8036565375147118,0.9453594639108667,0.8575036495452506,0
FARM_09,FARM_09_C030,0.12323896751357491,0.4928672974472741,3,2,0.75,0.7136363636363636,0.9344996863886468,0.9249472044077868,0.93086974323592,0
FARM_09,FARM_09_C031,0.11249989105059198,0.42438506963897094,1,2,0.75,0.7136363636363636,0.8005276737814743,0.9317066091410315,0.850375669218106,0
FARM_09,FARM_09_C032,0.11422275827807823,0.41346745429796383,1,0,0.75,0.7136363636363636,0.8319213674960362,0.947928243995192,0.8760039805657154,0
FARM_09,FARM_09_C033,0.11416589841913287,0.4267378326879542,2,1,0.75,0.7136363636363636,0.8573702377365001,0.9940586352710352,0.9093118287996235,0
FARM_09,FARM_09_C034,0.11418694997946102,0.36287175904314584,0,0,0.75,0.7136363636363636,0.9245326819463625,0.9443926362432815,0.9320794645791918,0
FARM_09,FARM_09_C035,0.11325784073178505,0.4656265184388115,3,0,0.75,0.7136363636363636,0.9048867096824851,0.9819526254698524,0.9341717576816846,0
FARM_09,FARM_09_C036,0.11318034417319482,0.5606038179627725,1,1,0.75,0.7136363636363636,0.8314461313015937,0.9026940964921211,0.8585203580739941,0
FARM_09,FARM_09_C037,0.12229278957899718,0.5772194589517814,3,3,0.75,0.7136363636363636,0.9038478598241397,0.9537719153871821,0.9228190009380959,0
FARM_09,FARM_09_C038,0.11348645154668441,0.5141495834779404,3,0,0.75,0.7136363636363636,0.9530982487989863,0.9543058328144233,0.9535571307248524,0
FARM_09,FARM_09_C039,0.12175010442099851,0.5730577642706981,7,2,0.75,0.7136363636363636,0.7907381806017012,0.9330306577872183,0.8448093219321977,0
FARM_09,FARM_09_C040,0.1325355415186885,0.47663298774501667,2,0,0.75,0.7136363636363636,0.8772455766499138,0.9418013949288928,0.9017767875959258,0
FARM_09,FARM_09_C041,0.12442190973121543,0.4737732534498713,2,0,0.75,0.7136363636363636,0.9123978062200432,0.9604854274290447,0.9306711022794638,0
FARM_09,FARM_09_C042,0.1386967306777887,0.5888304223494097,4,0,0.75,0.7136363636363636,0.8548818159293924,0.8953997897930622,0.8702786459975869,0
FARM_09,FARM_09_C043,0.13952288356269346,0.5534000349243434,3,1,0.75,0.7136363636363636,0.8278099278912888,0.9030035231179253,0.8563834940774107,0
FARM_09,FARM_09_C044,0.16132326009633227,0.696233401038338,8,1,0.75,0.7136363636363636,0.7747277613852552,0.9240098190858566,0.8314549433114837,0
FARM_09,FARM_09_C045,0.15752097086191313,0.47216273129082303,5,0,0.75,0.7136363636363636,0.8281277089669214,0.9143245381610854,0.8608825040607038,0
FARM_09,FARM_09_C046,0.1423823456861109,0.48156107572838525,5,2,0.75,0.7136363636363636,0.875332910904278,0.9446499099842043,0.90167337055465,0
FARM_09,FARM_09_C047,0.15170529899964377,0.6316158032914945,6,1,0.75,0.7136363636363636,0.8331798102734934,0.9491914377383409,0.8772642287101355,0
FARM_09,FARM_09_C048,0.15807293921190535,0.6495611043946926,6,0,0.75,0.7136363636363636,0.8317255594728294,0.9295564635217122,0.8689013030114048,0
FARM_09,FARM_09_C049,0.12774736350211335,0.45408829552964913,4,0,0.75,0.7136363636363636,0.8518181283619376,0.9583472845449714,0.8922992077114904,0
FARM_09,FARM_09_C050,0.12729164021843195,0.504214901582797,1,0,0.75,0.7136363636363636,0.9035527962411826,0.9491272370193158,0.9208710837368732,0
FARM_09,FARM_09_C051,0.12351509729983624,0.4587171318577515,2,1,0.75,0.7136363636363636,0.8597294865640576,0.9434042215547935,0.8915258858605373,0
FARM_09,FARM_09_C052,0.1207828000552254,0.45440499460010897,1,0,0.75,0.7136363636363636,0.8502781636397229,0.9134785938597371,0.8742943271233283,0
FARM_09,FARM_09_C053,0.1194860412812484,0.5108546981611928,1,0,0.75,0.7136363636363636,0.8462649673775257,0.9642046950205406,0.8910820638818714,0
FARM_09,FARM_09_C054,0.10422732906680719,0.5339217132434622,1,1,0.75,0.7136363636363636,0.8561153209568024,0.9780732826862103,0.9024593464139774,0
FARM_09,FARM_09_C055,0.09813325300283086,0.43078601339959494,1,0,0.75,0.7136363636363636,0.8622200343258772,0.9816026569644036,0.9075854309285172,0
FARM_09,FARM_09_C056,0.10997358922997222,0.46475981434037567,1,0,0.75,0.7136363636363636,0.8850960047782911,0.9120703615971227,0.8953462603694471,0
FARM_09,FARM_09_C057,0.11051330254555781,0.46557556752555396,2,2,0.75,0.7136363636363636,0.8723718022130094,0.9541452697993457,0.9034457198958172,0
FARM_09,FARM_09_C058,0.10671026001574123,0.4635393695717138,1,1,0.75,0.7136363636363636,0.853141302654931,0.9101480612084905,0.8748038709052836,0
FARM_09,FARM_09_C059,0.11215421206936017,0.44901395925678694,3,0,0.75,0.7136363636363636,0.7997349373661898,0.9489602485934736,0.8564405556325576,0
FARM_09,FARM_09_C060,0.11912547321907664,0.5283657030087533,3,2,0.75,0.7136363636363636,0.7713928875566848,0.9519071499663752,0.8399883072723671,0
FARM_09,FARM_09_C061,0.12704597799215836,0.4987090585971179,1,0,0.75,0.7136363636363636,0.852841391783044,0.9240286521821983,0.8798925507347226,0
FARM_09,FARM_09_C062,0.12743633146687766,0.6554809833867251,8,2,0.75,0.7136363636363636,0.8371815664053822,0.9619207943206738,0.884582473013193,0
FARM_09,FARM_09_C063,0.1262650735384415,0.5627016562345447,2,1,0.75,0.7136363636363636,0.8242523450264996,0.8991488128983973,0.8527130028178207,0
